Latitude,Longitude,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
76.30000000000031,-18.40000000000026,20113791.902864423,15121091.219654284,23912405.55066844,14590949.260582916,25579442.07341012,26493088.156424847,38627128.23301454,48386995.24301421,82946417.7715435,42159594.82525879,46392609.844803944,52703893.218387105,45854757.91549027,77838476.46842414,89289833.23059796,167941817.35506585,86465346.68560293,70867133.30614196,59832041.8586202,71008837.66341466,52312589.1850822,759095320.4810461,177413036.48992532,271938689.03555787,104098427.5420735,79093696.68974423,67834507.2088347,70935586.72763725,91838221.31170231,74577984.59547369,81814096.53563151,51644261.2833066,61384914.272003986,41298859.393378384,42324845.97159198,27336035.10939648,30386665.789837457,31022971.590886027,32714065.827200606,36945965.310185306,29316084.746957723,31760945.712239534,30920706.146964937,31960137.25477902,31748749.481645998,32130885.824398827,31645787.28718729,37550739.03039497,43269902.886314504,37228739.39000458,28783517.804545466,28275400.955586392,23975735.153378416
76.30000000000031,-27.59999999999974,20492701.653672248,15229792.29146338,24048057.358558457,14652335.889834635,25550715.813312035,26536062.62063669,38663952.58385106,48416241.08747303,82889236.74488948,42160844.26947722,46433849.545306966,52698425.75793966,45851237.41364543,77795369.19708532,89214864.81418814,167763205.59251225,86373776.3209063,70880353.80524646,59850388.955257945,70846178.45504199,52312686.11175573,757239639.4730543,177074355.1991129,273920836.3703173,104171447.4314157,79110398.80728815,67907724.43323357,70843247.6997234,91779315.21512869,74585587.9231275,81782062.03758064,51701743.32488233,61415576.2611029,41329517.663261354,42347248.63941761,27320330.550562922,30376920.948927306,31011140.09264872,32720106.365753368,36921947.613637336,29323330.02497889,31741183.91904827,30918318.111326575,31977834.246522702,31810864.01197064,32145082.368474912,31591151.575960856,37516471.410926655,43239731.28420094,37255552.12921395,28809825.1781096,28223111.938065343,24011392.74933844
76.30000000000031,-36.80000000000052,20657420.68665787,15276841.147635894,24109906.191681135,14873829.349691251,25521587.20299232,26593816.859734606,38709462.26212894,48494020.862564445,82845607.80740905,42164053.24367366,46471755.69372044,52705284.94275239,45876724.81906332,77762594.51877145,89192095.26187414,167628719.40646297,86292723.2675824,70945960.97497222,59888840.508407556,70711777.4987689,52358774.858286686,755613016.8410004,176788735.30403703,275630470.7853782,104171617.26866372,79135043.71685483,68005891.1266592,70807854.36495522,91711611.5180474,74624098.14449325,81756985.72794099,51774244.098470084,61476313.91137159,41358867.50918166,42389167.75512498,27385610.246837124,30378255.157403305,31009275.625402007,32732169.938724343,36908866.07821058,29339470.75067706,31730051.323930256,30933480.234988756,31989496.22957025,32055675.562520046,32179637.698583107,31601145.602045443,37492643.32469348,43223094.459996715,37352066.19464421,28889298.43568197,28247204.004285358,24059986.215894308
76.30000000000031,-46.0,20530332.53144271,15241029.43202944,24069299.7753026,14797647.809817653,25488902.540530868,26779861.095642596,38760394.069023125,48440889.13642479,82806516.70838621,42165465.29678642,46495361.09244525,52912682.00151017,47823062.16222543,77743858.0967719,89188959.13170822,168082895.42283332,86238857.15134984,71216289.799889,60071745.21838129,70626713.52176559,52502664.867623486,754363582.3671411,176553454.43856633,276794351.28557163,104172831.40185736,79166737.23205529,68116573.45728512,70906439.44012685,91660669.57572998,74718879.6545792,81760775.9601185,51856944.32745113,61569519.55784884,41384927.01576551,42475988.733270824,27247397.710503608,31361825.895932198,31017253.13749074,32744726.321238402,36932924.47585718,29305681.0401984,31726465.916019574,31051475.356801625,32054845.55904918,32141940.341457214,32236801.456694346,32015797.61739111,37537077.75402725,43236059.977955475,39685240.59785301,29319536.13146376,28295453.622747455,24122381.02589435
76.30000000000031,-55.19999999999948,20188726.75559066,15391859.799465688,23975292.03869085,14582960.810713409,25454143.969780732,26645449.327885967,38855944.42992702,48448545.01118669,82771196.37714261,42208464.804035015,46528252.37330524,52738236.153616324,45878596.31337004,77745371.38362588,89229703.65270434,167491410.27699336,86165663.41941756,71309130.44671251,59999757.49970034,70564008.13382144,52590193.0522705,752998622.6434054,176359110.59130856,276574833.5336553,104153533.65989424,79208405.57108803,75641073.79688247,70715502.75508927,91595480.94208726,74854745.72399083,81826467.97871925,51930846.668943405,61527393.55547005,41419931.45994726,42660216.63936057,27252898.47719048,30368723.49704181,31032660.098012917,32753996.92722486,36971850.59603432,29275376.116233177,31729401.76535748,31311053.960907113,32209126.13392805,32200026.359517384,32319248.59661192,31761884.048297126,37477538.636677526,43241851.45737809,37420047.12238444,28974541.58333928,28359315.093428247,24201102.20648085
76.30000000000031,-64.40000000000026,19770418.604531616,15064271.158374941,24272142.03894639,14499983.365857756,25422019.219381273,26612719.93678967,38756919.872654386,48431679.18967322,82776326.29797362,42132993.760737926,46611310.062081814,52713147.71879155,45796352.350656524,77822531.69671163,90871551.50116967,167278887.16773152,86054615.55631685,71198831.13850695,60047147.21000422,70429580.63127914,52548312.26002264,751824961.049778,176136843.66612613,275367024.1595515,104021240.00517155,79090124.0125116,68199576.24934782,70633524.75526683,91480360.48690733,74926139.17715137,94767336.92688008,51975832.63516247,61478346.594803125,41425687.35867036,42916573.035092846,27223283.290253248,30307485.979947984,31053998.382207073,32756665.253778424,36923957.28901298,29252028.616745695,31759779.338342436,31068314.453853536,32068625.213116825,32227456.72065349,32383503.011687204,31601674.97965551,37438814.05322498,43197233.901167706,37365981.38595019,28838734.901691355,28429896.72941876,24302090.64936885
76.30000000000031,-73.59999999999974,19399437.803389575,15063895.71790093,23666372.353224885,14434317.366610877,25393506.702073615,26541065.503161564,38668131.74609137,48402286.89705385,83002684.21172637,42109965.36946242,47486620.936261915,53045560.766564466,45763273.16430784,79156377.9470183,89139880.46508904,167090733.4756864,85930162.38008185,71031297.48715924,310382318.4293695,74136691.92888367,52472995.5165529,752417569.6946559,175931135.31564945,273398987.8862922,105008147.69112484,78902779.29721726,68259194.22322904,70594447.53233169,91412566.47900611,75106724.77267246,81932145.46179521,52776659.76992404,61401744.439583324,41408751.61905306,43921877.504989065,27217999.99850395,30288455.668091852,31824758.72315874,32799514.67845758,36916212.42660166,29240456.066091966,32566311.544322927,34356125.69516734,31974997.782743093,32182779.38604866,32532687.750569645,31605678.134412188,37447376.84617911,43176471.23792773,37306297.09618127,28860794.874393053,28533520.368606426,24438123.172333382
76.30000000000031,-82.80000000000052,19104757.97767669,15812786.24510984,23400658.079315946,14406432.065691667,25357178.133201335,26463743.529384088,38756820.09631394,48685094.6021379,82681939.89219391,42142821.85793779,46633031.444615684,55496400.08864968,45837026.18903195,77973873.83760177,89232966.1586008,167050336.61783892,85874326.85530664,70930159.35930417,60061122.73868601,70352254.27383323,52358406.14663989,749533317.0688368,176765226.81130978,271162764.9509226,103849217.56103247,78781470.7887357,67996763.06167296,70605885.70767823,100868006.00677648,75133606.906005,81776892.78864004,51982854.42090427,61364093.5071371,41440568.62181662,42861450.376412645,27279335.009976797,30311347.992510475,31112773.638747398,33309950.749122392,36975855.771439746,29275663.3790111,31821965.371673018,31221295.14842728,31981682.92858913,32202107.620688543,32416301.488919318,31662452.19884458,37523774.67590637,43505735.812388435,37292200.86741769,28967393.42560218,28708254.46099931,24638213.26768028
76.30000000000031,-92.0,18656536.558222856,14774943.713410147,23243093.713708222,14450729.686525866,25303351.735827714,26350980.168518145,38648919.17286447,48410518.24572799,82625522.41788973,42116061.59502012,46596834.46004298,52828137.9478304,45686939.977204725,77986043.10404804,89092412.85760327,166838912.48700023,85700473.89632164,70686325.16755365,59887753.48002923,70146497.31872825,52188496.61555318,748363487.1546903,175608525.39088634,268833878.4111956,103602029.19788311,78598021.86278068,67872889.75533812,71436612.13727759,91253252.94594291,75000055.20110981,81545424.31756085,52157616.3096768,61295005.844527066,41491689.21856075,42859557.82326276,27648598.466732908,31394892.530240577,31094518.623122822,32736857.859899107,36916956.68996594,29191699.991782144,31745900.28119089,31205047.42173901,31911866.165757,32202447.336562935,32314726.223638624,31611803.057214625,37437818.23085162,43184214.07596302,43902430.30677657,28962939.859501693,28864324.865604673,24707988.21572861
87.19999999999969,92.0,17413251.09836925,14285753.168287307,22906132.127300095,14373000.816525482,26562459.57042271,26623258.49321502,38506662.91566981,49143614.42996343,84949699.97740945,43097710.95075549,46255796.31418098,53216600.99555716,46477132.58700744,78374411.14334437,90872845.91997397,170723385.40445653,87401472.23431979,71283696.8281933,60129995.9815385,71153527.30840681,52694977.761447504,835060614.1416283,194007394.07990986,265334370.24331462,108529917.4199245,81653403.10460028,70300044.15570071,73331416.28560914,94904816.2534677,75924190.93618731,83010331.22862592,51574315.50359135,62012218.43770583,41466053.96535689,44823270.080283605,27474770.452435095,30366372.950132083,31140157.666958038,32748861.264974408,37315204.62126509,29485185.811346415,32114835.162547603,31017262.217148803,31973155.378309015,31648253.686879814,34232793.238312095,31793602.153000806,37753676.198884964,43110523.96360936,37296181.55618586,28780337.46154899,28211374.200934097,23931076.652631737
87.19999999999969,82.80000000000052,17472102.876572855,14304719.046155337,22919872.772575587,14355920.178120557,26311520.28739487,26564968.8189854,38487908.26617656,49062502.542460784,84671459.09279312,42626366.28779308,46177351.10684864,53010948.24406745,46328602.72514691,78313844.90656462,90644665.92349882,170516726.58479765,87204819.54749246,71215814.82579419,78048926.68904264,71099239.66467819,52629569.8184384,817360453.8593097,189912904.16671747,263991392.23062146,107278145.03258853,81003179.09304991,69524987.49611305,73402176.78771372,94330314.98726815,75636778.3130296,82828935.64798418,51520899.558020055,61907153.75603021,41442477.187776566,42413015.515004836,27425530.040854897,30351390.13863341,31123537.025821816,32724194.379432414,37288894.876584165,29422938.28833776,35810571.14452664,31001602.798912454,31970138.736273568,31612755.26849152,32375186.199195236,31773652.139060076,37725077.37658001,43135664.97523832,37268686.507579744,28796432.807999536,28166088.209701523,23787545.960051123
87.19999999999969,73.59999999999974,17544448.292419236,14329466.032790452,22944665.657042228,14348749.054956792,26146385.836919107,26514211.44711506,38482664.87637873,48736022.1435583,84313043.73455703,42576570.9138483,46159811.9077883,71905812.9158822,46305844.300161,78274838.6768158,90458265.80447415,170224762.57526395,86954085.1679074,71088972.4167263,59952401.196080014,71092964.58135502,52513242.390470386,803810310.2095742,186822771.24214497,263285943.7981986,107143916.5159683,80471508.907092,68941501.72989672,72407205.77613468,93747570.99912164,75380551.21479255,82659973.17504913,51476833.25028726,61791752.86921701,41402169.977050975,42345916.94013046,27384441.651717696,30428250.66448688,31086908.91332783,32704085.877657868,37195679.848054715,29433085.792314563,31860175.41778749,30982123.356990285,32005077.265099533,31601807.400160458,32276177.955683757,31768698.11397987,37703495.01227875,43193354.82911913,37245647.2367863,28756018.60622271,28143043.147004783,23777965.795164198
87.19999999999969,64.40000000000026,17631417.086951923,14358709.4445861,22977127.26418325,14352191.490113968,26023514.565103848,26477076.23390386,38499935.45971906,48675977.46779155,84069548.82997388,42380128.67962818,46159771.892911054,52838764.15212579,46187518.42896621,78318029.8943443,90293263.89362302,169894299.21263826,86836578.90011384,71032099.61726823,59879810.08351703,71154923.65630767,52620084.69618766,794439221.4626564,196985774.21170032,262894264.08799896,105687782.01486333,80101068.18839002,68584466.10176963,72006323.39043605,93255940.72583835,75181520.25337856,82616583.76332259,51448924.64403931,61705347.71764555,41345809.12609894,42315650.21734199,27358010.30679984,30331058.593963053,31067950.971492667,32692018.530088697,37148506.83535275,29357519.564553943,31816247.519455414,30953070.250249177,32083277.1504646,31599975.67100527,32214948.96879827,32008289.79097681,37687742.56704692,43296319.62210501,37251379.731151454,28738082.288035847,28131464.852355443,23781485.80409843
87.19999999999969,55.19999999999948,17734192.672510784,14391543.414282475,23015172.156342357,14378918.962188063,25924786.658294726,26475717.356780395,40082020.69154491,48619471.69415659,83917035.62248498,42333200.5363342,46178894.86809963,52772456.16279074,46092501.008633725,147574084.8670218,90140479.83502366,169581578.06446135,86767218.24833405,70981470.96747659,59884216.373353615,71409299.56347455,52385542.70417943,786429852.2453413,183059527.15477145,262806438.0629875,105174628.470859,79926995.00543007,68396505.20946263,71758357.36370623,93054894.12134846,75016612.690067,82404330.92621839,51433801.020096086,61603375.009561256,41308722.07222633,42292553.56370683,27343076.27014414,30281306.932168942,31054174.303004693,32683547.08951527,37106427.74139183,29319651.163436394,31816163.92983459,30925313.425233282,31952957.793337833,31605657.176044494,32178311.460349806,31814815.165298462,37673177.8477792,43516212.06643364,37313890.353572324,28723778.388842348,28126146.354665585,23830886.16227695
87.19999999999969,46.0,17854775.767735437,14427792.514846697,23057932.53639907,14535484.399767822,25842171.183014795,26888860.47104482,44866856.41035111,48578182.77227659,119348597.17324226,42321971.205134116,47498834.54891337,52730590.15244436,46024149.16715735,78141458.75675546,89970913.47379631,169280739.99949765,86727677.58653872,70951196.50081733,59846203.75532243,71240986.0885635,52330758.399587564,780529595.6522998,181835928.8529236,262959265.83374113,104783820.15488152,79661072.07624206,68200206.01049033,71553247.40009093,92747961.46763471,74870632.9438617,82250276.45038177,51424479.25481746,61494249.299314655,41281731.414521225,42270997.17077116,27333804.539451424,30264292.875805933,31040628.936731573,32672419.236848705,37065361.87162897,29294988.958760284,31863910.533940796,30901880.60975204,31936039.046985324,31625526.139422633,32179489.135924537,31735124.280973703,37650596.7483193,43405704.50181616,37218686.42461221,28711545.860253524,28121818.663882986,23814229.913040914
87.19999999999969,36.80000000000052,17995718.43583591,14467954.039847625,23105921.25453826,16798567.032820534,25771359.62295439,26405742.73957995,38473477.48178681,48496043.56152132,83518131.9782834,42233282.27868251,46212870.035494775,52710132.422618285,45961428.395060614,77995803.76470327,89824174.21485233,168988390.39979735,86738985.60491478,70914400.79749437,59768019.566803604,71183448.17840864,52283666.46943605,775727664.5514563,180750843.71098655,263285842.02997983,104482097.89227565,79456236.8247198,68317277.05046886,75216519.743911,92403338.32060966,74738975.80894008,82183614.6303553,51412062.643676884,61431984.51691214,41256691.93525118,42247618.51517047,27323771.2343361,30254917.46182114,31024638.98473094,32662790.521785874,37024535.83572644,29270774.933750935,31753832.025679525,30881859.45827539,31919956.391829878,31595166.566517286,32613036.79028084,31680313.589064322,37622452.31062884,43381553.06175781,37176897.46419711,28701240.415268928,28114866.982604016,23805444.609344877
87.19999999999969,27.59999999999974,18159114.45044371,14513048.108645275,23160637.103170257,14407011.129035715,25709904.77892686,26378085.94539163,38432977.93591908,48411506.3454381,83321265.80919658,42184653.18202657,46185162.91850183,52674719.88894878,45901933.54124706,77902050.90908329,89749311.18822163,168705957.78335285,86583505.73295246,70861672.9758236,59726792.14317393,71142143.08017752,52232181.66149728,771723788.617911,179904245.54479724,263779377.90934527,104264667.91810611,79225086.90322733,67893778.93708725,71268096.77541056,92188565.10804209,74626093.75334233,82019387.45639783,51401083.97879935,61444762.4387318,41230371.370212056,42223390.27883339,27309644.298493095,30249717.703192085,31005309.210955836,32659632.603686467,36985122.20680743,29249482.059127036,31703970.331623226,30865073.204190325,31899665.85371416,31579515.428432558,32115476.53676896,31629759.914879456,37593299.939146385,43355745.15822737,37152315.5549244,28693263.568006597,28107453.4980656,23841640.195294492
87.19999999999969,18.40000000000026,18346104.540842652,14564406.185570717,23223836.15036409,14365581.239915492,25656544.04661973,26363080.37140562,38422851.89782944,48336366.17595058,83169550.5042424,42160332.85040212,46193551.71127373,52623569.428470775,45849096.264637165,77825225.53667922,89844141.9438756,168438319.5785531,86488448.85752957,70783773.9525836,59695312.92062072,71092063.23313853,52193316.81965554,768376293.337573,179204409.4608994,264448276.59889683,104084385.06473488,79078470.97282578,67717538.31088156,71146338.78337577,92012674.82388163,74533983.61075789,81884707.21172112,51397455.47262457,61345356.67887816,41201785.89266631,42202937.28345004,27296490.24160121,30249269.451566447,30984944.60004846,32635084.068762798,36948974.365928784,29233369.627484504,31676131.819758147,30852321.843284093,31879090.358126923,31574482.014634747,32072571.176790282,31591975.352736212,37556388.40407322,43342603.97645039,37136062.77300575,28688311.309777167,28102960.996247172,23828229.7077755
87.19999999999969,9.199999999999477,18558651.509710766,14623151.983365713,23296793.583559398,14366369.47651351,25610615.387245942,26357066.525109082,38424938.991863206,48278927.141598,83045128.93054214,42105792.4381875,46210716.49959063,52594688.86481212,45805316.32845921,77759991.37980597,89445741.92109421,168191823.54151937,86405075.81791675,70729667.79368752,59672048.97464802,71026665.52248359,52160453.480365776,765303221.7045991,178610357.72973123,265285936.92122763,103941489.67387423,78979262.17335212,67633840.19056313,70909012.45687573,91869884.1875252,74462959.25341144,81784492.91138603,51402911.02104765,61293152.04977109,41179435.412515916,42190700.00162151,27316133.711747047,30255504.995926306,30966451.31752761,32616803.351137936,36917349.306825675,29222998.037491553,31656782.85270263,30845769.15953554,31861097.291784856,31577688.614472933,32058278.12511224,31565473.8524389,37520806.546358764,43325567.46083791,37126360.29374859,28687281.55768459,28103451.18376201,23831135.51155753
87.19999999999969,0.0,18796037.12928041,14689173.058813214,23379191.033093438,14383496.914829714,25571553.36251798,26359294.827738438,38433589.18362547,48243047.03850296,82961052.67244707,42072423.36092292,46229870.372709826,52576866.34703155,45771411.011600696,77705521.78995551,89289356.75489804,167968835.63574484,86324646.30031228,70693587.0385789,59658374.78297816,70951475.0798104,52131522.22902952,762712920.5020936,178100865.71763965,266280554.09363467,103853574.8526324,78919686.33373977,67591996.7669746,70802893.58118097,91758073.08313937,74412845.98231904,81710655.53527728,51420676.87086383,61280710.177871995,41169959.85139914,42189933.812832475,27262407.02465079,30269887.68567724,30951344.400524817,32606915.10604406,36890572.23562589,29218107.00690884,31643251.8683696,30852319.228053577,31846955.511987254,31590103.22621875,32053790.283842452,31549787.178368106,37491156.484449215,43301323.60940708,37123135.20446326,28691497.286143105,28111401.633377064,23847492.414696045
87.19999999999969,-9.199999999999477,19046990.249317653,14759456.691707995,23467358.00098963,14410836.681472583,25538543.948048584,26368954.13372208,38448047.67570226,48227297.45532555,82852018.1979108,42056993.303553306,46256270.32780185,52568095.305973925,45747439.54512786,77664769.08156492,89177093.40450107,167770317.35124847,86245396.49473023,70675630.73280323,59656332.350113146,70865347.58949438,52115896.656085536,760451980.4042798,177662327.19502527,267400053.6904998,103806608.16946423,78893184.2067598,67583989.95100702,70740225.94811581,91674513.57475427,74383621.76064423,81663269.12157997,51457872.88497542,61295464.563645124,41176202.800767906,42203882.75764903,27228890.322438315,30291724.619573362,30940342.477904942,32604401.897309285,36868145.271229036,29217857.181407057,31633702.81008617,31007037.393979594,31838288.90322618,31613644.58516526,32055593.851384304,31547662.61090818,37466216.186200514,43272171.5209085,37128090.745961584,28703286.45351353,28130765.138531838,23871720.28185949
87.19999999999969,-18.40000000000026,19284386.55086323,14826219.646402659,23552237.342433862,14445403.189526808,25510452.321890503,26388667.40680755,38470016.185037464,48226851.481164195,82770221.58668663,42051887.96074579,46291766.008647636,52568827.647573434,45733938.93685501,77660715.52520673,89090429.00166635,167596362.41904002,86168339.65176362,70681396.18228762,59667800.64242564,70766980.36064142,52115161.66206186,758472113.7727495,177285264.82686675,268574547.2405905,103794997.537363,78893044.97867829,67605934.46123867,70700469.739374,91612990.90036291,74375404.82921202,81645311.4347964,51519289.70582171,61333183.31505432,41205574.43115243,42234776.93342348,27209835.878185954,30316284.02857602,30934194.340392727,32610185.919270325,36849767.45436746,29220549.56342074,31626321.063244816,30883086.58815443,31839732.70991254,31650851.089255862,32071167.060619283,31545607.787249804,37444479.744873,43241467.79471304,37142875.97934146,28730670.45712731,28147398.013365086,23904527.49814156
87.19999999999969,-27.59999999999974,19464846.215094812,14876962.351394938,23618642.152110625,14491237.156890038,25485984.48129517,26433081.53357407,38499982.69357588,48236135.87092187,82714898.06185886,42052980.22275171,46335020.50411174,52579970.07123696,45732337.73601069,77743398.23530693,89028135.7201331,167447046.5877612,86101845.64819463,70720272.90278053,59693835.567678206,70658551.10079336,52129168.304005824,758035462.594384,176963760.84819886,269682383.200859,103828811.40068582,78892747.2523311,67653034.08205283,70670084.21637958,91561767.94180547,74388778.5027979,86059214.239673,51559340.51843889,61388690.26280297,41426547.99039519,42283296.92019585,27210134.309809707,30332039.210993197,30933561.4064958,32626745.372683953,36835994.83363673,29222336.266402263,31621244.144982997,30873681.101914458,31886087.018225055,31707042.456215613,32104100.057669695,31519976.115592852,37425435.60585593,43211561.74945577,37168000.4038237,28730932.90893822,28162685.13056203,23947698.74833142
87.19999999999969,-36.80000000000052,19542371.360276323,14899256.480390506,23648821.534144,14584925.106755782,25463746.894318815,90220649.46358854,38544977.2877072,48248509.312618874,82671596.22801706,42055820.52556897,46381675.65153909,52601137.78143995,45743246.515581325,77618056.40494767,88993897.048407,167321894.44140825,86044902.8847566,70807196.52090193,59734252.49906362,70548312.5184263,52156047.48937202,755129119.584171,176693710.95046115,270554075.328926,103793670.3492068,78873398.16693383,67714146.04275453,70622000.30813956,91510882.37033589,74440632.58727078,81651187.70712934,51611533.908248514,61452990.654719904,41472801.23556241,42353371.518666275,27233141.69372864,30328716.133421917,30939117.709524207,32668280.970203813,36827876.281622745,29218373.494895745,31620582.304160025,30889832.480319224,31868157.742902502,31804882.203056514,32151121.20098422,31513568.007094193,37410739.447822355,43183406.15123135,37202837.16956734,28735566.867952522,28194582.159287304,24002540.70793908
87.19999999999969,-46.0,19496003.694539424,14890702.56253431,23632083.595781554,14511328.146512566,25442761.63213124,26469183.296167664,38610095.18750461,48258127.09098676,82632973.07406421,42058038.12606073,46425874.854898006,52624353.73925376,45762554.39581604,77618009.78107831,89083197.60790679,167213387.09217978,85966954.35617572,70968010.09347713,59782029.92495471,70446142.51934467,52186184.45607169,753674530.8675461,176466392.02770317,271006953.4003885,103842594.70537302,78838228.99925488,67767079.04876629,70570005.00189483,91458874.19906874,74527747.73980963,81647573.87778562,51666077.558188766,61508274.17291715,41303639.57441315,42457954.63420246,27172909.142948847,30308247.145769034,30952205.753895793,32676289.42461354,36826603.95878221,29206254.31541217,31627510.346757106,30939599.30656477,31872329.19982972,31861666.64720713,32190553.898878597,31524112.530521642,37400719.395049095,43158955.54338124,37233888.48766989,28748553.89527308,28245184.08712213,24064179.105247617
87.19999999999969,-55.19999999999948,19346062.66678445,14866563.507864568,23573702.165633924,14443870.326209342,25422857.350653946,26452004.67776936,38622074.72803553,48282374.31799761,82599460.88408744,42065464.37086409,46472770.1855583,52632682.04382489,45807932.10058867,77632578.59856193,88969497.83034863,167098758.58087087,85908508.89718737,71249402.31948638,59823401.140413046,70352772.92043199,52204025.20181047,752397524.1053447,176232390.45396328,270910705.7120208,103700239.56407885,78785302.63011873,67791796.6569175,70511123.37568453,91396456.89956437,74504592.06933033,81634484.78851861,51713458.31154811,61535692.45291752,41322536.11242985,44827288.81319814,27163213.772891734,30272080.957741305,30971895.436860066,32649730.330025513,36828363.82330462,29190708.969560567,31638653.667672988,31283833.233968418,31982406.239864305,31879877.866035305,32206315.425466686,31519148.43478367,37390612.532014385,43143729.12140275,37239992.19545609,28753444.511237085,28308984.65319614,24123132.428727094
87.19999999999969,-64.40000000000026,19144468.443111412,14859839.138846662,23489658.0054573,14402253.813333048,25402269.535881136,26429371.00859919,38605387.464893155,50187720.915534966,82589769.0888394,42053536.77954839,46548375.63325653,52665549.96313312,46025957.79844134,77684222.05223776,88959518.59011926,167001439.85278803,85894335.64871474,71692926.18885149,59902983.71269875,70279518.9761189,52207689.92903381,751256340.4760733,176025477.97753164,270273058.2915751,103616385.2029687,78713493.99879867,67803805.88271864,70466531.94537765,91334752.12526272,74588594.9953176,81676814.22223578,51773420.4026548,61529144.43010573,41356463.39649306,42722068.627756484,27156295.482099354,30240327.04176886,31001089.445248436,32652881.50070968,36834917.20474926,29180094.19067133,31661704.961722102,31015317.49416872,31898447.51636988,31916584.60262027,32237520.034392938,31527733.12726277,37385074.599312104,43151010.854215525,37244621.482849695,28757595.378108952,28388749.22300337,24199536.52658549
87.19999999999969,-73.59999999999974,19010824.58669916,15095112.722808598,23375579.675805338,14374277.05295634,25380128.264697373,26401341.35553999,38665587.6396955,48378641.810208865,82621844.01432638,42079618.67254449,46682216.65175078,52872912.711431436,45808692.20138282,77806247.31071277,89062666.17358474,167020996.97065273,85947475.21969308,71657005.72679472,59971453.72818289,70305932.9808196,52197498.35297756,750227898.7612714,175885723.35208735,269290937.51118666,103570813.75210223,78665647.03279343,67855875.01776883,70474971.82030664,91347887.98207328,74837151.44579278,81995230.72574052,51924517.46849684,61510523.46703167,41410602.71913167,42898900.08783312,27202741.606839485,30232194.453794394,31079429.587094374,32708428.837465025,36879409.909333095,29191049.992742445,31730691.527305868,30953648.130545706,31899420.79503141,31995131.094183117,32337491.239266124,31698345.931016687,37398743.65058826,43288907.19975512,37273705.272153996,28793346.703890245,28529533.968989167,24332801.68616946
87.19999999999969,-82.80000000000052,19369469.89946827,17225913.10058367,23247433.65389808,14357209.307997163,25377039.452070158,26542720.830749612,45323628.38751872,49452735.51016149,83422178.00460745,43985660.07840866,56942058.39340198,53399017.43824402,46524845.833631955,78282199.2211898,89814085.04700908,168615153.41771597,86148260.4094624,71443332.55146487,60400470.25146145,71611256.74216673,52515192.6770133,749948732.7266942,176130065.729993,269455062.86942476,103796969.5388734,81545094.84931493,73728082.09051493,111511127.34621577,92284004.56110404,97214493.85676277,126351195.77357304,71086054.61278258,61875643.58910713,41566167.50191114,43611612.75510286,30891571.72332712,30437246.935204435,31749238.280570377,33340470.094798706,85790483.46796842,29366447.574852195,43140893.42296307,31334324.79900392,32186015.80569818,32354994.450308923,33343967.435583815,35303719.61448447,37586974.55327346,44220439.31929978,38134530.1739262,29431156.50882146,29526829.60739031,25028432.430759937
87.19999999999969,-92.0,18602534.962381862,14884564.933985438,23125559.54269864,14355928.40684295,25381958.662437838,26385292.661072165,39229934.50149202,48771935.851694,82954938.3604539,42403131.21121283,47033590.64177764,54708634.559728995,47341695.14425383,945923851.4529557,95885097.16450371,193835113.67032474,86557046.66030274,73147694.59626646,67348537.775941,70769420.75586188,53463145.874609,749424186.2596034,178129611.32196066,268607002.9381925,112323690.35660005,79505651.50438862,70384961.62405783,71131661.69062704,94733287.65417552,88757112.88514349,82717847.74811032,52089338.95167808,61828664.81045968,41660674.353375025,43693431.407771125,27625319.161273103,30472299.127793856,34274841.316947475,33193874.296603058,37013228.723379165,29618351.91594074,31942931.634748757,38424685.00414314,32594428.64946862,32439037.854661714,32339442.729935218,32548564.49588339,38116795.560779184,43563338.19625973,37402944.217106,29415313.346803643,29334000.692854743,24887444.895125926
98.09999999999985,92.0,17342209.193707086,14297493.107472973,22869738.49961261,14389727.622571781,26862045.48040323,27315727.10357495,38366740.965688765,48663072.91371282,84556049.406254,42491671.191052616,46235376.79758759,53353721.06833515,46617038.63259323,78302904.33561803,90647423.55855767,169988706.15234217,88170899.70219411,71515642.43447705,60273125.69005949,71128621.4036917,55009157.64522882,951443429.7894452,211567853.6648367,278714129.3229907,113205571.82557905,83842946.98279998,72312427.20969224,75921175.48640646,99076782.42867848,76362867.0209081,83238809.48714748,51686463.81661541,61786843.1200989,41521136.33227258,42338101.504580185,27715504.466111753,30492274.70485506,31184272.246173143,32853122.1116927,37232991.37134248,29546840.437588993,31961618.717260182,30962697.789628223,31906838.406160865,31656529.469966818,32979948.553311408,32316096.014268283,37984602.07085539,43053469.34412682,37543859.66176046,28743162.51363733,28234324.51508837,23777700.656537987
