time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1962-04-22T17:03:42.400Z,33.7988333,-118.2176667,11.65,2.54,ml,9,114,0.3509,0.47,ci,ci3344420,2016-01-28T19:35:25.270Z,"5km W of Signal Hill, CA",earthquake,1.59,2.96,0.291,7,reviewed,ci,ci
1962-04-20T20:12:05.640Z,34.4873333,-118.2528333,6,2.47,ml,4,131,0.3084,0.59,ci,ci3344418,2016-01-28T19:56:56.390Z,"6km WNW of Acton, CA",earthquake,4.93,31.61,0.089,4,reviewed,ci,ci
1962-04-19T21:34:56.210Z,34.1028333,-117.4475,7.74,2.39,ml,9,123,0.1244,0.41,ci,ci3344417,2016-01-28T19:39:30.970Z,"1km ENE of Fontana, CA",earthquake,0.94,1.7,0.094,6,reviewed,ci,ci
1962-04-19T12:19:56.240Z,34.0198333,-117.6036667,6.64,2.25,ml,8,137,0.1914,0.37,ci,ci3344416,2016-01-28T19:56:55.900Z,"4km SSE of Ontario, CA",earthquake,1.42,1.9,0.199,5,reviewed,ci,ci
1962-04-19T06:22:34.260Z,34.3138333,-119.2295,6,3.87,ml,12,95,0.421,0.72,ci,ci3344415,2016-01-28T19:35:24.740Z,"4km N of Ventura, CA",earthquake,1.48,31.61,0.188,9,reviewed,ci,ci
1962-04-15T07:08:24.020Z,34.2715,-119.3146667,6,3.31,ml,9,77,,0.69,ci,ci3344413,2016-01-28T19:31:12.000Z,"8km W of Ventura, CA",earthquake,1.83,31.61,0.148,10,reviewed,ci,ci
1962-04-14T15:42:10.900Z,33.6793333,-118.378,6,2.95,ml,9,202,,0.62,ci,ci3344410,2016-01-28T19:48:12.900Z,"7km S of Rancho Palos Verdes, CA",earthquake,2.76,31.61,0.141,9,reviewed,ci,ci
1962-04-08T20:29:19.850Z,35.0588333,-119.1506667,6,3.15,ml,7,163,0.687,0.3,ci,ci3344405,2016-01-28T19:43:54.700Z,"23km E of Maricopa, CA",earthquake,1.78,31.61,0.086,10,reviewed,ci,ci
1962-04-04T06:29:59.570Z,34.9308333,-118.9963333,6,2.6,ml,8,94,0.7304,0.49,ci,ci3344461,2016-01-28T19:35:24.240Z,"6km WSW of Grapevine, CA",earthquake,1.44,31.61,0.104,7,reviewed,ci,ci
1962-04-02T03:05:41.000Z,35.2218333,-118.4646667,6,3.7,ml,13,94,0.44,0.47,ci,ci3344459,2016-01-28T20:01:07.690Z,"10km N of Tehachapi, CA",earthquake,1.1,31.61,0.074,10,reviewed,ci,ci
1962-04-01T09:09:24.460Z,35.244,-118.5548333,6,3.5,ml,13,54,0.423,0.64,ci,ci3344458,2016-01-28T19:56:54.900Z,"16km NW of Tehachapi, CA",earthquake,1.4,31.61,0.115,10,reviewed,ci,ci
1962-03-31T20:02:23.170Z,33.9208333,-117.7926667,6,2.87,ml,8,164,0.374,0.37,ci,ci3344457,2016-01-28T19:48:12.410Z,"4km NNE of Yorba Linda, CA",earthquake,2.66,31.61,0.327,6,reviewed,ci,ci
1962-03-27T01:25:04.120Z,33.943,-117.5858333,6.04,3.3,ml,11,107,0.182,0.47,ci,ci3344453,2016-01-28T19:43:52.490Z,"4km WNW of Norco, CA",earthquake,1.06,1.8,0.251,8,reviewed,ci,ci
1962-03-26T21:09:46.960Z,33.9891667,-119.4498333,6,3,ml,4,192,0.7438,0.28,ci,ci3344452,2016-01-28T19:35:23.740Z,"8km SE of Santa Cruz Is. (E end), CA",earthquake,1.26,31.61,0.255,5,reviewed,ci,ci
1962-03-19T02:38:11.480Z,34.1178333,-118.9185,6,2.73,ml,7,152,0.6206,0.67,ci,ci3344449,2016-01-28T19:31:10.480Z,"9km SSW of Thousand Oaks, CA",earthquake,1.78,31.61,0.376,4,reviewed,ci,ci
1962-03-17T21:27:02.440Z,34.9116667,-116.7485,6,2.93,ml,7,148,0.392,0.65,ci,ci3344447,2016-01-28T19:52:42.810Z,"25km E of Barstow, CA",earthquake,2.37,31.61,0.07,4,reviewed,ci,ci
1962-03-17T00:04:43.680Z,34.595,-118.2576667,6,2.85,ml,5,152,0.4055,0.79,ci,ci3344446,2016-01-28T19:39:28.880Z,"4km SE of Leona Valley, CA",earthquake,4.95,31.61,0.257,7,reviewed,ci,ci
1962-03-16T21:21:49.770Z,35.0266667,-119.0713333,0.54,3.36,ml,10,98,0.2091,0.65,ci,ci3344445,2016-01-28T20:01:06.670Z,"16km NW of Grapevine, CA",earthquake,1.63,3.24,0.11,11,reviewed,ci,ci
1962-03-08T06:58:52.850Z,34.5448333,-118.421,6,2.18,mh,3,192,0.4389,0.52,ci,ci3344440,2016-01-28T19:35:22.790Z,"10km WNW of Agua Dulce, CA",earthquake,8,31.61,0.376,9,reviewed,ci,ci
1962-02-25T06:37:02.590Z,33.4808333,-116.4233333,6,3.28,ml,6,125,0.6926,0.44,ci,ci3344495,2016-01-28T19:35:22.300Z,"23km SSW of La Quinta, CA",earthquake,1.89,31.61,0.105,5,reviewed,ci,ci
1962-02-19T03:25:38.390Z,34.2165,-119.1338333,6,2.67,ml,9,73,0.5304,0.62,ci,ci3344489,2016-01-28T19:56:53.380Z,"5km ENE of Oxnard, CA",earthquake,1.55,31.61,0.109,7,reviewed,ci,ci
1962-02-17T01:07:25.270Z,34.4903333,-118.2548333,5.27,3,ml,9,102,0.3118,0.3,ci,ci3344488,2016-04-02T00:54:52.728Z,"6km WNW of Acton, CA",earthquake,1.29,3.41,0.245,12,reviewed,ci,ci
1962-02-16T22:39:34.570Z,33.8885,-116.4886667,6,3.17,ml,7,114,0.6181,0.55,ci,ci3344487,2016-01-28T19:35:20.780Z,"6km ESE of Garnet, CA",earthquake,1.35,31.61,0.169,5,reviewed,ci,ci
1962-02-15T03:26:52.700Z,34.0413333,-116.6723333,6,2.91,ml,7,114,0.586,0.39,ci,ci3344485,2016-01-28T19:31:09.500Z,"8km W of Morongo Valley, CA",earthquake,0.94,31.61,0.094,4,reviewed,ci,ci
1962-02-08T11:24:54.210Z,35.0651667,-119.0166667,0.38,3.05,ml,8,141,0.2156,0.69,ci,ci3344479,2016-01-28T19:56:52.370Z,"16km NNW of Grapevine, CA",earthquake,1.82,4.51,0.074,10,reviewed,ci,ci
1962-02-06T19:32:15.320Z,33.99,-118.7206667,5,2.69,ml,12,96,0.3748,0.71,ci,ci3344478,2016-01-28T19:43:49.980Z,"6km SSW of Malibu Beach, CA",earthquake,1.56,31.61,0.09,7,reviewed,ci,ci
1962-02-06T15:44:21.490Z,34.1671667,-118.6916667,6,3.04,ml,10,142,0.432,0.49,ci,ci3344477,2016-01-28T19:52:39.740Z,"5km WNW of Calabasas, CA",earthquake,1.71,31.61,0.168,12,reviewed,ci,ci
1962-02-06T08:45:23.360Z,35.1335,-118.643,6,3.47,ml,12,61,0.336,0.44,ci,ci3344476,2016-01-28T19:56:51.830Z,"18km W of Tehachapi, CA",earthquake,1.02,31.61,0.127,12,reviewed,ci,ci
1962-02-05T16:25:36.180Z,35.269,-118.5293333,6,3.16,ml,11,84,0.4998,0.48,ci,ci3344475,2016-01-28T20:01:05.670Z,"17km NNW of Tehachapi, CA",earthquake,0.95,31.61,0.087,11,reviewed,ci,ci
1962-02-04T04:44:59.740Z,34.0133333,-118.7075,6,2.95,ml,9,95,0.4651,0.69,ci,ci3344474,2016-01-28T19:52:39.220Z,"3km SW of Malibu Beach, CA",earthquake,1.46,31.61,0.308,9,reviewed,ci,ci
1962-02-03T00:03:46.070Z,34.3806667,-118.4713333,1.4,1.95,ml,8,57,0.3398,0.52,ci,ci3344473,2016-01-28T19:48:10.430Z,"5km SE of Santa Clarita, CA",earthquake,3.43,6.62,0.073,2,reviewed,ci,ci
1962-02-02T22:41:05.060Z,33.4913333,-116.879,14.82,3.48,ml,13,109,0.138,0.55,ci,ci3344472,2016-01-28T19:39:26.350Z,"6km NNW of Aguanga, CA",earthquake,1.37,2.85,0.195,10,reviewed,ci,ci
1962-02-02T14:26:50.970Z,33.932,-116.604,6,3.06,ml,9,111,0.6159,0.6,ci,ci3344470,2016-01-28T19:56:51.340Z,"6km WNW of Garnet, CA",earthquake,1.43,31.61,0.071,4,reviewed,ci,ci
1962-02-01T22:04:34.110Z,34.1095,-117.4358333,12.62,2.39,ml,7,183,0.1261,0.64,ci,ci3344469,2016-01-28T19:31:08.500Z,"2km ENE of Fontana, CA",earthquake,3.66,1.8,0.122,3,reviewed,ci,ci
1962-01-25T10:58:42.580Z,34.984,-116.937,6,2.76,ml,6,233,0.9899,0.71,ci,ci3344518,2016-01-28T19:39:25.800Z,"12km NE of Barstow, CA",earthquake,4.65,31.61,0.093,6,reviewed,ci,ci
1962-01-19T15:46:10.110Z,33.5968333,-117.858,6,2.45,ml,4,203,0.5639,0.36,ci,ci3344516,2016-01-28T19:43:49.500Z,"3km SW of San Joaquin Hills, CA",earthquake,1.88,31.61,0.216,5,reviewed,ci,ci
1962-01-17T20:38:41.790Z,33.8056667,-118.0625,5.55,2.4,ml,5,233,0.3536,0.54,ci,ci3344513,2016-01-28T20:00:36.560Z,"1km ENE of Los Alamitos, CA",earthquake,3.45,6.81,0.278,4,reviewed,ci,ci
1962-01-16T04:03:30.320Z,34.324,-118.999,6,2.97,ml,11,145,0.6034,0.64,ci,ci3344511,2016-01-28T19:43:48.990Z,"6km ESE of Santa Paula, CA",earthquake,2.57,31.61,0.104,10,reviewed,ci,ci
1962-01-15T16:02:44.910Z,33.8628333,-117.835,6,2.62,ml,6,176,0.3989,0.34,ci,ci3344508,2016-01-28T19:39:24.750Z,"3km ESE of Placentia, CA",earthquake,1.53,31.61,0.064,7,reviewed,ci,ci
1962-01-15T04:32:00.300Z,33.8533333,-117.0726667,1.09,3.17,ml,6,172,0.288,0.39,ci,ci3344507,2016-01-28T19:48:08.860Z,"9km NE of Nuevo, CA",earthquake,3.28,3.28,0.251,11,reviewed,ci,ci
1962-01-07T23:01:29.740Z,33.1413333,-118.5746667,6,2.91,ml,7,173,0.7889,0.45,ci,ci3344509,2016-01-28T19:56:50.310Z,"12km NNE of San Clemente Is. (NW tip), CA",earthquake,1.73,31.61,0.246,7,reviewed,ci,ci
1961-12-28T14:09:48.780Z,35.0743333,-118.613,6,2.57,ml,7,126,0.3108,0.57,ci,ci3344594,2016-01-28T19:39:23.830Z,"16km WSW of Tehachapi, CA",earthquake,1.63,31.61,0.154,7,reviewed,ci,ci
1961-12-28T04:38:03.100Z,34.0605,-119.2311667,6,2.18,ml,6,279,0.5518,0.64,ci,ci3344593,2016-01-28T19:56:49.810Z,"10km SSW of Port Hueneme, CA",earthquake,4.81,31.61,0.015,4,reviewed,ci,ci
1961-12-25T16:09:41.190Z,33.6776667,-116.8556667,6,2.85,ml,6,123,0.5352,0.53,ci,ci3344591,2016-01-28T19:52:38.260Z,"8km SSE of Valle Vista, CA",earthquake,1.45,31.61,0.146,5,reviewed,ci,ci
1961-12-11T02:24:37.010Z,34.3811667,-118.6873333,6,2.45,ml,6,223,0.4865,0.49,ci,ci3344626,2016-01-28T19:48:07.840Z,"10km ESE of Piru, CA",earthquake,4.55,31.61,0.336,5,reviewed,ci,ci
1961-12-10T11:16:28.770Z,34.469,-118.5746667,6,2.41,ml,7,179,0.4624,0.23,ci,ci3344625,2016-01-28T19:31:06.460Z,"2km N of Valencia, CA",earthquake,2.32,31.61,0.277,5,reviewed,ci,ci
1961-12-09T18:26:25.980Z,33.4893333,-116.92,6,2.07,mh,3,201,0.1436,0.45,ci,ci3344624,2016-01-28T19:52:37.790Z,"7km NW of Aguanga, CA",earthquake,7.59,31.61,0.013,4,reviewed,ci,ci
1961-12-08T21:20:41.000Z,33.7885,-118.6168333,6,2.65,ml,8,144,0.5158,0.39,ci,ci3344622,2016-01-28T19:39:23.260Z,"21km W of Palos Verdes Estates, CA",earthquake,1.05,31.61,0.069,5,reviewed,ci,ci
1961-12-03T00:45:19.620Z,34.9463333,-118.959,3.14,3.32,ml,10,97,0.08893,0.49,ci,ci3344618,2016-01-28T19:35:19.800Z,"3km W of Grapevine, CA",earthquake,1.04,1.89,0.268,12,reviewed,ci,ci
1961-12-01T06:31:43.130Z,34.1883333,-117.5596667,14.92,2.19,ml,8,142,0.2473,0.51,ci,ci3344617,2016-01-28T19:35:19.300Z,"8km NNE of Rancho Cucamonga, CA",earthquake,1.98,1.55,0.062,4,reviewed,ci,ci
1961-11-26T22:13:33.960Z,34.9468333,-118.9473333,6,3.04,ml,8,97,0.7562,0.41,ci,ci3344616,2016-01-28T19:31:05.950Z,"2km WNW of Grapevine, CA",earthquake,1.19,31.61,0.124,10,reviewed,ci,ci
1961-11-26T13:10:42.690Z,35.0476667,-118.8926667,6,2.8,ml,7,146,0.6521,0.54,ci,ci3344615,2016-01-28T20:01:01.910Z,"12km NNE of Grapevine, CA",earthquake,1.55,31.61,0.095,8,reviewed,ci,ci
1961-11-20T15:56:04.740Z,33.6945,-117.9381667,6,2.21,ml,5,204,0.4925,0.62,ci,ci3344613,2016-01-28T19:48:06.820Z,"2km SE of Fountain Valley, CA",earthquake,2.52,31.61,0.106,5,reviewed,ci,ci
1961-11-20T12:55:54.630Z,33.9688333,-118.193,2.77,2.12,ml,5,256,0.1801,0.45,ci,ci3344612,2016-01-28T20:01:01.390Z,"1km SSW of Bell, CA",earthquake,3.53,1.84,0.166,4,reviewed,ci,ci
1961-11-20T11:54:46.070Z,33.7203333,-117.928,6,2.69,ml,6,117,0.4725,0.21,ci,ci3344611,2016-01-28T20:01:00.840Z,"3km ENE of Fountain Valley, CA",earthquake,0.66,31.61,0.047,5,reviewed,ci,ci
1961-11-20T11:33:20.240Z,33.8998333,-118.1823333,1.73,3.23,ml,11,107,0.2482,0.38,ci,ci3344610,2016-01-28T19:56:47.840Z,"2km WNW of Paramount, CA",earthquake,0.72,1.66,0.187,10,reviewed,ci,ci
1961-11-20T08:53:35.320Z,33.7275,-117.9711667,6,4.1,ml,12,117,0.4516,0.53,ci,ci3344609,2016-01-28T19:52:36.810Z,"3km NW of Fountain Valley, CA",earthquake,1.22,31.61,0.217,12,reviewed,ci,ci
1961-11-19T12:26:27.520Z,33.6478333,-117.9493333,6,2.43,ml,8,123,0.5323,0.35,ci,ci3344607,2016-01-28T19:56:47.310Z,"4km NNW of Newport Beach, CA",earthquake,1.07,31.61,0.095,5,reviewed,ci,ci
1961-11-18T03:18:36.000Z,35.3901667,-117.7701667,6,4.3,ml,14,115,0.4473,0.43,ci,ci3344605,2016-01-28T19:48:06.290Z,"12km W of Johannesburg, CA",earthquake,1.57,31.61,0.121,11,reviewed,ci,ci
1961-11-15T05:56:08.750Z,34.9816667,-118.9483333,5.1,2.29,mh,4,136,0.1168,0.32,ci,ci3344603,2016-01-28T19:39:21.080Z,"5km NNW of Grapevine, CA",earthquake,1.04,1.91,0.132,4,reviewed,ci,ci
1961-11-15T05:38:55.620Z,34.9463333,-118.9871667,5.45,4.97,ml,13,137,0.1033,0.55,ci,ci3344602,2018-06-04T20:43:45.000Z,"5km W of Grapevine, CA",earthquake,1.17,1.79,0.072,9,reviewed,ci,ci
1961-11-13T18:39:53.730Z,34.0785,-118.8613333,6,3.71,ml,9,186,0.5768,0.53,ci,ci3344598,2016-01-28T19:52:34.770Z,"9km SW of Westlake Village, CA",earthquake,2.75,31.61,0.241,12,reviewed,ci,ci
1961-11-10T07:49:16.890Z,33.6726667,-117.9723333,6,2.87,ml,9,197,0.5025,0.37,ci,ci3344597,2016-01-28T19:43:47.960Z,"3km SE of Huntington Beach, CA",earthquake,1.6,31.61,0.14,8,reviewed,ci,ci
1961-11-09T19:29:46.000Z,33.65,-117.9833333,7,2.4,mh,,,,,ci,ci10086642,2016-01-28T19:39:20.700Z,"5km SSE of Huntington Beach, CA",earthquake,,,,0,reviewed,ci,ci
1961-11-09T13:24:43.280Z,33.6565,-117.948,6,2.81,ml,9,168,0.5246,0.58,ci,ci3344689,2016-01-28T19:35:18.770Z,"3km WSW of Costa Mesa, CA",earthquake,1.99,31.61,0.271,9,reviewed,ci,ci
1961-11-09T13:11:26.980Z,33.7036667,-117.9375,6,2.8,ml,8,193,0.4843,0.47,ci,ci3344688,2016-01-28T19:48:05.270Z,"2km ESE of Fountain Valley, CA",earthquake,1.95,31.61,0.369,9,reviewed,ci,ci
1961-11-08T08:06:38.710Z,34.9591667,-116.874,6,2.24,mh,5,195,0.3464,0.56,ci,ci3344686,2016-01-28T19:48:04.770Z,"15km ENE of Barstow, CA",earthquake,2.47,31.61,0.215,5,reviewed,ci,ci
1961-11-07T06:12:55.150Z,33.6733333,-117.9746667,6,2.87,ml,9,121,0.5013,0.44,ci,ci3344684,2016-01-28T19:52:34.260Z,"3km SE of Huntington Beach, CA",earthquake,1.45,31.61,0.137,10,reviewed,ci,ci
1961-11-06T23:28:24.020Z,35.3425,-117.9181667,6,3.27,ml,11,130,0.5397,0.56,ci,ci3344683,2016-01-28T19:48:04.270Z,"25km NNE of California City, CA",earthquake,1.73,31.61,0.114,10,reviewed,ci,ci
1961-11-04T10:59:31.810Z,33.3201667,-119.0578333,6,3.02,ml,9,152,0.384,0.57,ci,ci3344682,2016-01-28T19:56:46.310Z,"17km S of Santa Barbara Is., CA",earthquake,2.11,31.61,0.067,7,reviewed,ci,ci
1961-11-04T03:47:03.020Z,33.3388333,-119.0605,6,2.96,ml,10,150,0.3858,0.54,ci,ci3344681,2016-01-28T19:48:03.780Z,"15km S of Santa Barbara Is., CA",earthquake,1.46,31.61,0.07,7,reviewed,ci,ci
1961-11-03T23:29:33.760Z,33.3221667,-119.047,6,2.95,ml,9,152,0.3932,0.63,ci,ci3344680,2016-01-28T19:35:17.740Z,"17km S of Santa Barbara Is., CA",earthquake,2.24,31.61,0.03,7,reviewed,ci,ci
1961-11-01T13:19:56.120Z,33.125,-119.0283333,6,2.91,ml,5,205,0.4191,0.34,ci,ci3344678,2016-01-28T19:43:47.470Z,"39km S of Santa Barbara Is., CA",earthquake,2.67,31.61,0.015,4,reviewed,ci,ci
1961-11-01T10:49:35.190Z,33.6775,-117.9635,9.24,2.28,ml,7,151,0.3484,0.33,ci,ci3344677,2016-01-28T19:52:33.240Z,"4km SSW of Fountain Valley, CA",earthquake,1.06,1.64,0.024,4,reviewed,ci,ci
1961-10-31T12:38:04.350Z,35.2388333,-118.6048333,6,3.28,ml,10,86,0.4363,0.56,ci,ci3344676,2016-01-28T19:43:46.950Z,"18km NW of Tehachapi, CA",earthquake,1.49,31.61,0.114,9,reviewed,ci,ci
1961-10-31T12:31:17.230Z,35.2351667,-118.621,6,3.03,ml,9,85,0.4291,0.62,ci,ci3344675,2016-01-28T20:01:00.280Z,"19km E of Arvin, CA",earthquake,1.33,31.61,0.136,9,reviewed,ci,ci
1961-10-31T12:18:02.640Z,35.2748333,-118.6555,6,2.92,ml,4,159,0.4513,0.61,ci,ci3344673,2016-01-28T19:31:04.460Z,"17km ENE of Arvin, CA",earthquake,2.71,31.61,0.07,3,reviewed,ci,ci
1961-10-31T12:17:53.960Z,35.2255,-118.6018333,6,3.07,ml,9,86,0.4297,0.6,ci,ci3344672,2016-01-28T19:48:03.260Z,"17km NW of Tehachapi, CA",earthquake,1.51,31.61,0.188,9,reviewed,ci,ci
1961-10-31T11:24:57.830Z,33.753,-117.9165,6,2.19,ml,5,210,0.3793,0.63,ci,ci3344671,2016-01-28T20:00:59.810Z,"4km WNW of Santa Ana, CA",earthquake,2.94,31.61,0.033,5,reviewed,ci,ci
1961-10-31T01:49:51.900Z,33.684,-117.9018333,6,2.28,ml,4,202,0.5146,0.6,ci,ci3344670,2016-01-28T19:31:03.970Z,"2km NNE of Costa Mesa, CA",earthquake,2.68,31.61,0.03,3,reviewed,ci,ci
1961-10-26T17:34:28.970Z,33.7283333,-117.9635,6,2.22,ml,5,194,0.4532,0.65,ci,ci3344667,2016-01-28T19:56:45.790Z,"2km NNW of Fountain Valley, CA",earthquake,2.49,31.61,0.017,5,reviewed,ci,ci
1961-10-21T17:41:05.670Z,33.7066667,-117.9426667,7.96,2.54,ml,8,145,0.3605,0.37,ci,ci3344666,2016-01-28T19:35:17.250Z,"1km ESE of Fountain Valley, CA",earthquake,1.23,2,0.257,7,reviewed,ci,ci
1961-10-21T08:47:58.470Z,33.6715,-117.9346667,2.8,3.31,ml,11,121,0.3731,0.54,ci,ci3344665,2016-01-28T20:00:59.290Z,"2km WNW of Costa Mesa, CA",earthquake,1.65,4.53,0.194,12,reviewed,ci,ci
1961-10-21T04:38:51.960Z,33.7116667,-117.9585,8.23,3.48,ml,12,118,0.3467,0.56,ci,ci3344663,2016-01-28T19:52:32.670Z,"0km WNW of Fountain Valley, CA",earthquake,1.27,2.21,0.226,12,reviewed,ci,ci
1961-10-20T22:35:33.600Z,33.6713333,-118.0073333,0.04,4.12,ml,13,121,0.3143,0.25,ci,ci3344662,2016-01-28T19:35:16.750Z,"2km SSW of Huntington Beach, CA",earthquake,0.79,1.72,0.201,12,reviewed,ci,ci
1961-10-20T21:47:04.340Z,33.7073333,-117.9645,6,2.94,ml,8,118,0.4723,0.34,ci,ci3344661,2016-01-28T20:00:58.790Z,"1km WSW of Fountain Valley, CA",earthquake,0.98,31.61,0.179,8,reviewed,ci,ci
1961-10-20T21:42:40.250Z,33.673,-117.9796667,0.35,4.1,ml,12,121,0.3362,0.41,ci,ci3344660,2016-01-28T19:56:45.220Z,"3km SE of Huntington Beach, CA",earthquake,1.02,2.23,0.124,11,reviewed,ci,ci
1961-10-20T20:19:37.440Z,33.6861667,-117.9765,6,3.28,ml,9,120,0.4887,0.32,ci,ci3344659,2016-01-28T19:43:46.450Z,"2km ESE of Huntington Beach, CA",earthquake,1.12,31.61,0.249,12,reviewed,ci,ci
1961-10-20T20:07:13.880Z,33.6661667,-117.9805,0.01,4.12,ml,13,122,0.3372,0.28,ci,ci3344658,2016-01-28T19:39:19.650Z,"4km SSE of Huntington Beach, CA",earthquake,0.85,1.85,0.098,11,reviewed,ci,ci
1961-10-20T19:55:09.320Z,33.676,-117.968,1.21,3.44,ml,9,120,0.345,0.21,ci,ci3344657,2016-01-28T19:31:02.950Z,"4km ESE of Huntington Beach, CA",earthquake,0.73,1.86,0.125,12,reviewed,ci,ci
1961-10-20T19:49:50.180Z,33.671,-117.984,0.62,4.58,ml,16,121,0.3332,0.34,ci,ci3344656,2018-06-04T20:43:45.000Z,"3km SSE of Huntington Beach, CA",earthquake,0.82,1.79,0.091,11,reviewed,ci,ci
1961-10-20T19:44:25.140Z,33.7031667,-117.9493333,0.18,3.12,ml,10,119,0.3554,0.47,ci,ci3344655,2016-01-28T19:56:44.690Z,"1km SSE of Fountain Valley, CA",earthquake,1.11,2.3,0.205,10,reviewed,ci,ci
1961-10-20T19:20:20.320Z,33.68,-118,6,3.19,mh,0,360,0.6066,0.482,ci,ci3344654,2016-01-28T19:52:32.170Z,"1km S of Huntington Beach, CA",earthquake,,,0.103,3,reviewed,ci,ci
1961-10-20T19:19:11.970Z,33.6771667,-117.9765,6,3.78,ml,12,121,0.4972,0.21,ci,ci3344653,2016-01-28T19:56:44.120Z,"3km SE of Huntington Beach, CA",earthquake,0.78,31.61,0.1,12,reviewed,ci,ci
1961-10-18T11:11:54.710Z,33.5243333,-116.7875,6,3.11,ml,5,126,0.6774,0.38,ci,ci3344646,2016-01-28T19:39:18.660Z,"11km WSW of Anza, CA",earthquake,1.23,31.61,0.149,5,reviewed,ci,ci
1961-10-17T15:15:43.800Z,33.704,-118.0253333,6,2.51,ml,5,211,0.4596,0.2,ci,ci3344645,2016-01-28T19:31:02.450Z,"3km WNW of Huntington Beach, CA",earthquake,1.14,31.61,0.03,5,reviewed,ci,ci
1961-10-13T23:45:55.980Z,33.2498333,-118.2591667,6,2.72,ml,8,159,0.51,0.84,ci,ci3344644,2016-01-28T19:43:45.420Z,"12km SSE of Avalon, CA",earthquake,2.06,31.61,0.069,7,reviewed,ci,ci
1961-10-13T12:59:18.770Z,34.1916667,-116.3845,6,2.82,ml,6,221,0.8458,0.81,ci,ci3344643,2016-01-28T19:52:31.600Z,"9km NW of Joshua Tree, CA",earthquake,3.18,31.61,0.052,4,reviewed,ci,ci
1961-10-11T17:49:58.090Z,34.4315,-116.8116667,6,3.3,ml,9,150,0.6397,0.52,ci,ci3344641,2016-01-28T19:39:18.170Z,"14km E of Lucerne Valley, CA",earthquake,1.44,31.61,0.265,8,reviewed,ci,ci
1961-10-10T08:38:35.550Z,35.1008333,-118.8068333,6,3.21,ml,9,88,0.2413,0.37,ci,ci3344639,2016-01-28T19:52:31.110Z,"12km S of Arvin, CA",earthquake,1.09,31.61,0.102,10,reviewed,ci,ci
1961-10-08T08:54:49.880Z,35.1546667,-117.1071667,6,3.33,ml,9,202,0.7715,0.51,ci,ci3344762,2016-01-28T19:56:43.090Z,"30km NNW of Barstow, CA",earthquake,2.68,31.61,0.14,11,reviewed,ci,ci
1961-10-06T13:13:58.290Z,34.3291667,-117.088,6,2.53,ml,6,182,0.411,0.51,ci,ci3344760,2016-01-28T20:00:57.800Z,"13km NE of Lake Arrowhead, CA",earthquake,1.72,31.61,0.143,4,reviewed,ci,ci
1961-10-04T22:14:04.910Z,35.1013333,-118.6123333,6,2.97,ml,10,88,0.3293,0.4,ci,ci3344758,2016-01-28T19:56:42.560Z,"15km WSW of Tehachapi, CA",earthquake,1.08,31.61,0.207,11,reviewed,ci,ci
1961-10-04T08:51:38.520Z,33.8623333,-117.7535,6.43,2.62,ml,7,168,0.3405,0.51,ci,ci3344756,2016-01-28T19:52:30.620Z,"6km ESE of Yorba Linda, CA",earthquake,1.55,2.27,0.04,5,reviewed,ci,ci
1961-10-04T05:42:24.680Z,33.8555,-117.7386667,0.08,2.57,ml,6,168,0.3319,0.43,ci,ci3344754,2016-01-28T19:31:00.940Z,"8km ESE of Yorba Linda, CA",earthquake,1.52,2.77,0.223,8,reviewed,ci,ci
1961-10-04T05:25:08.920Z,33.876,-117.7506667,6.09,2.68,ml,6,167,0.3332,0.4,ci,ci3344753,2016-01-28T20:00:57.320Z,"6km ESE of Yorba Linda, CA",earthquake,1.31,2.18,0.339,7,reviewed,ci,ci
1961-10-04T03:52:57.330Z,33.8376667,-117.7445,0.88,3.34,ml,7,171,0.344,0.29,ci,ci3344752,2016-01-28T19:48:01.230Z,"7km ENE of Villa Park, CA",earthquake,1.1,1.92,0.204,11,reviewed,ci,ci
1961-10-04T02:41:34.180Z,33.8541667,-117.7533333,0.18,2.22,ml,6,170,0.3436,0.48,ci,ci3344751,2016-01-28T19:48:00.740Z,"7km SE of Yorba Linda, CA",earthquake,1.69,3,0.007,4,reviewed,ci,ci
1961-10-04T02:21:30.890Z,33.853,-117.7536667,0.59,4.4,ml,13,150,0.3443,0.43,ci,ci3344750,2016-01-28T19:48:00.240Z,"7km SE of Yorba Linda, CA",earthquake,1.19,2.45,0.277,11,reviewed,ci,ci
1961-10-03T23:02:52.870Z,33.5445,-118.9136667,6,2.65,ml,4,290,0.863,0.6,ci,ci3344748,2016-01-28T19:43:44.430Z,"16km ENE of Santa Barbara Is., CA",earthquake,3.94,31.61,0.03,3,reviewed,ci,ci
1961-10-03T14:47:31.130Z,33.8298333,-117.7961667,6,2.59,ml,6,176,0.3861,0.44,ci,ci3344746,2016-01-28T19:47:59.680Z,"2km NE of Villa Park, CA",earthquake,1.78,31.61,0.147,7,reviewed,ci,ci
1961-10-03T12:02:41.080Z,34.2615,-118.7876667,6,2.6,ml,5,250,0.5232,0.57,ci,ci3344745,2016-01-28T19:52:30.090Z,"5km WSW of Simi Valley, CA",earthquake,5.56,31.61,0.19,4,reviewed,ci,ci
